sample,assembly,genome,NGA50,LGA50
SAMEA2466887,LR (metaflye),MGYG000003022,,
SAMEA2466887,LR (metaflye),MGYG000003077,,
SAMEA2466887,LR (metaflye),MGYG000003189,,
SAMEA2466887,LR (metaflye),MGYG000003190,,
SAMEA2466887,LR (metaflye),MGYG000003215,,
SAMEA2466887,LR (metaflye),MGYG000003409,,
SAMEA2466887,LR (metaflye),MGYG000003481,,
SAMEA2466887,LR (metaflye),MGYG000003656,,
SAMEA2466887,LR (metaflye),MGYG000003681,,
SAMEA2466887,LR (metaflye),MGYG000003686,,
SAMEA2466887,LR (metaflye),MGYG000003694,,
SAMEA2466887,LR (metaflye),MGYG000003695,,
SAMEA2466887,LR (metaflye),MGYG000003702,,
SAMEA2466887,LR (metaflye),MGYG000003891,7764.0,95.0
SAMEA2466887,LR (metaflye),MGYG000003899,,
SAMEA2466887,LR (metaflye),MGYG000003925,,
SAMEA2466887,LR (metaflye),MGYG000003937,,
SAMEA2466887,LR (metaflye),MGYG000003942,21364.0,17.0
SAMEA2466887,LR (metaflye),MGYG000003949,,
SAMEA2466887,LR (metaflye),MGYG000003963,,
SAMEA2466887,LR (metaflye),MGYG000003966,,
SAMEA2466887,LR (metaflye),MGYG000004000,211050.0,3.0
SAMEA2466887,LR (metaflye),MGYG000004014,118135.0,4.0
SAMEA2466887,LR (metaflye),MGYG000004016,,
SAMEA2466887,LR (metaflye),MGYG000004019,,
SAMEA2466887,LR (metaflye),MGYG000004022,,
SAMEA2466887,LR (metaflye),MGYG000004025,,
SAMEA2466887,LR (metaflye),MGYG000004047,,
SAMEA2466887,LR (metaflye),MGYG000004052,,
SAMEA2466887,LR (metaflye),MGYG000004059,,
SAMEA2466887,LR (metaflye),MGYG000004088,,
SAMEA2466887,LR (metaflye),MGYG000004111,,
SAMEA2466887,LR (metaflye),MGYG000004113,,
SAMEA2466887,LR (metaflye),MGYG000004114,75005.0,13.0
SAMEA2466887,LR (metaflye),MGYG000004117,128283.0,4.0
SAMEA2466887,LR (metaflye),MGYG000004118,,
SAMEA2466887,LR (metaflye),MGYG000004137,,
SAMEA2466887,LR (metaflye),MGYG000004155,83333.0,6.0
SAMEA2466887,LR (metaflye),MGYG000004158,138539.0,4.0
SAMEA2466887,LR (metaflye),MGYG000004160,,
SAMEA2466887,LR (metaflye),MGYG000004165,,
SAMEA2466887,LR (metaflye),MGYG000004171,,
SAMEA2466887,LR (metaflye),MGYG000004191,,
SAMEA2466887,LR (metaflye),MGYG000004194,,
SAMEA2466887,LR (metaflye),MGYG000004196,,
SAMEA2466887,LR (metaflye),MGYG000004226,,
SAMEA2466887,LR (metaflye),MGYG000004232,,
SAMEA2466887,LR (metaflye),MGYG000004237,,
SAMEA2466887,LR (metaflye),MGYG000004245,,
SAMEA2466887,LR (metaflye),MGYG000004249,17297.0,21.0
SAMEA2466887,LR (metaflye),MGYG000004250,,
SAMEA2466887,LR (metaflye),MGYG000004254,113084.0,4.0
SAMEA2466887,LR (metaflye),MGYG000004256,,
SAMEA2466887,LR (metaflye),MGYG000004279,,
SAMEA2466887,LR (metaflye),MGYG000004308,,
SAMEA2466887,LR (metaflye),MGYG000004317,,
SAMEA2466887,LR (metaflye),MGYG000004343,,
SAMEA2466887,LR (metaflye),MGYG000004345,,
SAMEA2466887,LR (metaflye),MGYG000004347,7951.0,64.0
SAMEA2466887,LR (metaflye),MGYG000004352,194406.0,3.0
SAMEA2466887,LR (metaflye),MGYG000004376,,
SAMEA2466887,LR (metaflye),MGYG000004401,24885.0,16.0
SAMEA2466887,LR (metaflye),MGYG000004431,,
SAMEA2466887,LR (metaflye),MGYG000004447,55142.0,6.0
SAMEA2466887,LR (metaflye),MGYG000004451,227744.0,3.0
SAMEA2466887,LR (metaflye),MGYG000004463,,
SAMEA2466887,LR (metaflye),MGYG000004488,,
SAMEA2466887,LR (metaflye),MGYG000004507,,
SAMEA2466887,LR (metaflye),MGYG000004544,,
SAMEA2466887,LR (metaflye),MGYG000004581,,
SAMEA2466887,LR (metaflye),MGYG000004593,,
SAMEA2466887,LR (metaflye),MGYG000004600,32104.0,15.0
SAMEA2466887,LR (metaflye),MGYG000004631,,
SAMEA2466887,LR (metaflye),MGYG000004644,,
SAMEA2466887,LR (metaflye),MGYG000004698,25392.0,38.0
SAMEA2466887,LR (metaflye),MGYG000004733,,
SAMEA2466887,LR (metaflye),MGYG000004740,,
SAMEA2466887,LR (metaflye),MGYG000004769,,
SAMEA2466887,LR (metaflye),MGYG000004778,,
SAMEA2466887,LR (metaflye),MGYG000004789,,
SAMEA2466887,LR (metaflye),MGYG000004811,,
SAMEA2466887,LR (metaflye),MGYG000004873,,
SAMEA2466887,LR (metaflye),MGYG000004897,,
SAMEA2466887,LR (metaflye),MGYG000006745,,
SAMEA2466887,LR (metaflye),MGYG000055572,,
SAMEA2466887,LR (metaflye),MGYG000066600,,
SAMEA2466887,LR (metaflye),MGYG000074969,,
SAMEA2466887,LR (metaflye),MGYG000145940,,
SAMEA2466887,LR (metaflye),MGYG000147988,,
SAMEA2466887,LR (metaflye),MGYG000177238,,
SAMEA2466887,LR (metaflye),MGYG000262994,,
SAMEA2466887,SR (megahit),MGYG000000002,,
SAMEA2466887,SR (megahit),MGYG000000003,,
SAMEA2466887,SR (megahit),MGYG000000022,,
SAMEA2466887,SR (megahit),MGYG000000028,,
SAMEA2466887,SR (megahit),MGYG000000029,8173.0,160.0
SAMEA2466887,SR (megahit),MGYG000000031,,
SAMEA2466887,SR (megahit),MGYG000000033,,
SAMEA2466887,SR (megahit),MGYG000000037,,
SAMEA2466887,SR (megahit),MGYG000000038,25932.0,37.0
SAMEA2466887,SR (megahit),MGYG000000041,,
SAMEA2466887,SR (megahit),MGYG000000044,2466.0,541.0
SAMEA2466887,SR (megahit),MGYG000000045,3477.0,239.0
SAMEA2466887,SR (megahit),MGYG000000050,,
SAMEA2466887,SR (megahit),MGYG000000060,,
SAMEA2466887,SR (megahit),MGYG000000062,14561.0,59.0
SAMEA2466887,SR (megahit),MGYG000000074,,
SAMEA2466887,SR (megahit),MGYG000000087,,
SAMEA2466887,SR (megahit),MGYG000000105,,
SAMEA2466887,SR (megahit),MGYG000000136,2045.0,535.0
SAMEA2466887,SR (megahit),MGYG000000139,1921.0,438.0
SAMEA2466887,SR (megahit),MGYG000000140,1205.0,830.0
SAMEA2466887,SR (megahit),MGYG000000141,,
SAMEA2466887,SR (megahit),MGYG000000142,,
SAMEA2466887,SR (megahit),MGYG000000144,39143.0,30.0
SAMEA2466887,SR (megahit),MGYG000000146,5718.0,172.0
SAMEA2466887,SR (megahit),MGYG000000149,,
SAMEA2466887,SR (megahit),MGYG000000154,,
SAMEA2466887,SR (megahit),MGYG000000169,,
SAMEA2466887,SR (megahit),MGYG000000171,1927.0,529.0
SAMEA2466887,SR (megahit),MGYG000000185,,
SAMEA2466887,SR (megahit),MGYG000000187,38481.0,22.0
SAMEA2466887,SR (megahit),MGYG000000189,126130.0,8.0
SAMEA2466887,SR (megahit),MGYG000000190,129958.0,6.0
SAMEA2466887,SR (megahit),MGYG000000193,,
SAMEA2466887,SR (megahit),MGYG000000203,,
SAMEA2466887,SR (megahit),MGYG000000205,,
SAMEA2466887,SR (megahit),MGYG000000206,,
SAMEA2466887,SR (megahit),MGYG000000208,121715.0,9.0
SAMEA2466887,SR (megahit),MGYG000000209,,
SAMEA2466887,SR (megahit),MGYG000000212,,
SAMEA2466887,SR (megahit),MGYG000000217,,
SAMEA2466887,SR (megahit),MGYG000000226,,
SAMEA2466887,SR (megahit),MGYG000000229,,
SAMEA2466887,SR (megahit),MGYG000000233,,
SAMEA2466887,SR (megahit),MGYG000000242,,
SAMEA2466887,SR (megahit),MGYG000000243,79195.0,19.0
SAMEA2466887,SR (megahit),MGYG000000249,7357.0,123.0
SAMEA2466887,SR (megahit),MGYG000000250,,
SAMEA2466887,SR (megahit),MGYG000000251,,
SAMEA2466887,SR (megahit),MGYG000000252,,
SAMEA2466887,SR (megahit),MGYG000000254,78450.0,17.0
SAMEA2466887,SR (megahit),MGYG000000255,10481.0,98.0
SAMEA2466887,SR (megahit),MGYG000000258,245269.0,3.0
SAMEA2466887,SR (megahit),MGYG000000259,,
SAMEA2466887,SR (megahit),MGYG000000262,,
SAMEA2466887,SR (megahit),MGYG000000263,,
SAMEA2466887,SR (megahit),MGYG000000269,,
SAMEA2466887,SR (megahit),MGYG000000271,42228.0,28.0
SAMEA2466887,SR (megahit),MGYG000000278,,
SAMEA2466887,SR (megahit),MGYG000000280,,
SAMEA2466887,SR (megahit),MGYG000000332,46448.0,7.0
SAMEA2466887,SR (megahit),MGYG000000359,,
SAMEA2466887,SR (megahit),MGYG000000365,111773.0,6.0
SAMEA2466887,SR (megahit),MGYG000000367,,
SAMEA2466887,SR (megahit),MGYG000000369,,
SAMEA2466887,SR (megahit),MGYG000000370,,
SAMEA2466887,SR (megahit),MGYG000000378,,
SAMEA2466887,SR (megahit),MGYG000000386,,
SAMEA2466887,SR (megahit),MGYG000000404,1865.0,348.0
SAMEA2466887,SR (megahit),MGYG000000405,204888.0,4.0
SAMEA2466887,SR (megahit),MGYG000000417,,
SAMEA2466887,SR (megahit),MGYG000000420,,
SAMEA2466887,SR (megahit),MGYG000000427,18577.0,37.0
SAMEA2466887,SR (megahit),MGYG000000431,136471.0,4.0
SAMEA2466887,SR (megahit),MGYG000000446,1580.0,276.0
SAMEA2466887,SR (megahit),MGYG000000449,,
SAMEA2466887,SR (megahit),MGYG000000457,,
SAMEA2466887,SR (megahit),MGYG000000476,,
SAMEA2466887,SR (megahit),MGYG000000484,85128.0,10.0
SAMEA2466887,SR (megahit),MGYG000000530,12419.0,50.0
SAMEA2466887,SR (megahit),MGYG000000540,23257.0,15.0
SAMEA2466887,SR (megahit),MGYG000000562,19524.0,47.0
SAMEA2466887,SR (megahit),MGYG000000646,134968.0,6.0
SAMEA2466887,SR (megahit),MGYG000000651,,
SAMEA2466887,SR (megahit),MGYG000000668,1127.0,704.0
SAMEA2466887,SR (megahit),MGYG000000714,11752.0,38.0
SAMEA2466887,SR (megahit),MGYG000000730,69141.0,11.0
SAMEA2466887,SR (megahit),MGYG000000741,,
SAMEA2466887,SR (megahit),MGYG000000743,,
SAMEA2466887,SR (megahit),MGYG000000784,66638.0,9.0
SAMEA2466887,SR (megahit),MGYG000000791,30993.0,18.0
SAMEA2466887,SR (megahit),MGYG000000956,227969.0,3.0
SAMEA2466887,SR (megahit),MGYG000000980,11954.0,50.0
SAMEA2466887,SR (megahit),MGYG000001007,4510.0,211.0
SAMEA2466887,SR (megahit),MGYG000001029,124879.0,6.0
SAMEA2466887,SR (megahit),MGYG000001057,,
SAMEA2466887,SR (megahit),MGYG000001151,,
SAMEA2466887,SR (megahit),MGYG000001178,,
SAMEA2466887,SR (megahit),MGYG000001182,,
SAMEA2466887,SR (megahit),MGYG000001191,,
SAMEA2466887,SR (megahit),MGYG000001292,,
SAMEA2466887,SR (megahit),MGYG000001294,,
SAMEA2466887,SR (megahit),MGYG000001300,,
SAMEA2466887,SR (megahit),MGYG000001302.1,110806.0,7.0
SAMEA2466887,SR (megahit),MGYG000001310,26894.0,33.0
SAMEA2466887,SR (megahit),MGYG000001315,36318.0,25.0
SAMEA2466887,SR (megahit),MGYG000001319,,
SAMEA2466887,SR (megahit),MGYG000001321,,
SAMEA2466887,SR (megahit),MGYG000001331,1419.0,499.0
SAMEA2466887,SR (megahit),MGYG000001338,1065.0,1030.0
SAMEA2466887,SR (megahit),MGYG000001345,16929.0,97.0
SAMEA2466887,SR (megahit),MGYG000001346,217844.0,7.0
SAMEA2466887,SR (megahit),MGYG000001359,,
SAMEA2466887,SR (megahit),MGYG000001375,271965.0,4.0
SAMEA2466887,SR (megahit),MGYG000001378,3969.0,408.0
SAMEA2466887,SR (megahit),MGYG000001391,,
SAMEA2466887,SR (megahit),MGYG000001423,,
SAMEA2466887,SR (megahit),MGYG000001433,,
SAMEA2466887,SR (megahit),MGYG000001455.1,,
SAMEA2466887,SR (megahit),MGYG000001456.1,,
SAMEA2466887,SR (megahit),MGYG000001490,,
SAMEA2466887,SR (megahit),MGYG000001512,,
SAMEA2466887,SR (megahit),MGYG000001529,,
SAMEA2466887,SR (megahit),MGYG000001565,,
SAMEA2466887,SR (megahit),MGYG000001627,,
SAMEA2466887,SR (megahit),MGYG000001637,17317.0,52.0
SAMEA2466887,SR (megahit),MGYG000001652,,
SAMEA2466887,SR (megahit),MGYG000001672,42350.0,10.0
SAMEA2466887,SR (megahit),MGYG000001714,,
SAMEA2466887,SR (megahit),MGYG000001764,,
SAMEA2466887,SR (megahit),MGYG000001835,64038.0,17.0
SAMEA2466887,SR (megahit),MGYG000001919,,
SAMEA2466887,SR (megahit),MGYG000001946,43955.0,8.0
SAMEA2466887,SR (megahit),MGYG000002014,,
SAMEA2466887,SR (megahit),MGYG000002021,,
SAMEA2466887,SR (megahit),MGYG000002029,,
SAMEA2466887,SR (megahit),MGYG000002057,,
SAMEA2466887,SR (megahit),MGYG000002105,,
SAMEA2466887,SR (megahit),MGYG000002163,187017.0,3.0
SAMEA2466887,SR (megahit),MGYG000002175,48932.0,5.0
SAMEA2466887,SR (megahit),MGYG000002272,1558.0,543.0
SAMEA2466887,SR (megahit),MGYG000002274,,
SAMEA2466887,SR (megahit),MGYG000002279,,
SAMEA2466887,SR (megahit),MGYG000002281,28385.0,69.0
SAMEA2466887,SR (megahit),MGYG000002287,,
SAMEA2466887,SR (megahit),MGYG000002292,38094.0,21.0
SAMEA2466887,SR (megahit),MGYG000002304,,
SAMEA2466887,SR (megahit),MGYG000002312,,
SAMEA2466887,SR (megahit),MGYG000002321,7003.0,133.0
SAMEA2466887,SR (megahit),MGYG000002438,68677.0,25.0
SAMEA2466887,SR (megahit),MGYG000002445,,
SAMEA2466887,SR (megahit),MGYG000002454,495809.0,3.0
SAMEA2466887,SR (megahit),MGYG000002455,121882.0,18.0
SAMEA2466887,SR (megahit),MGYG000002478,7793.0,206.0
SAMEA2466887,SR (megahit),MGYG000002492,61291.0,15.0
SAMEA2466887,SR (megahit),MGYG000002506,,
SAMEA2466887,SR (megahit),MGYG000002517,,
SAMEA2466887,SR (megahit),MGYG000002528,,
SAMEA2466887,SR (megahit),MGYG000002530,1910.0,446.0
SAMEA2466887,SR (megahit),MGYG000002540,144551.0,11.0
SAMEA2466887,SR (megahit),MGYG000002545,,
SAMEA2466887,SR (megahit),MGYG000002549,8267.0,204.0
SAMEA2466887,SR (megahit),MGYG000002563,,
SAMEA2466887,SR (megahit),MGYG000002580,16178.0,58.0
SAMEA2466887,SR (megahit),MGYG000002609,1260.0,782.0
SAMEA2466887,SR (megahit),MGYG000002622,,
SAMEA2466887,SR (megahit),MGYG000002633,,
SAMEA2466887,SR (megahit),MGYG000002681,,
SAMEA2466887,SR (megahit),MGYG000002684,,
SAMEA2466887,SR (megahit),MGYG000002689,,
SAMEA2466887,SR (megahit),MGYG000002698,,
SAMEA2466887,SR (megahit),MGYG000002715,,
SAMEA2466887,SR (megahit),MGYG000002720,,
SAMEA2466887,SR (megahit),MGYG000002773,54733.0,11.0
SAMEA2466887,SR (megahit),MGYG000002776,,
SAMEA2466887,SR (megahit),MGYG000002831,17695.0,27.0
SAMEA2466887,SR (megahit),MGYG000003022,,
SAMEA2466887,SR (megahit),MGYG000003077,1818.0,373.0
SAMEA2466887,SR (megahit),MGYG000003189,,
SAMEA2466887,SR (megahit),MGYG000003190,7918.0,77.0
SAMEA2466887,SR (megahit),MGYG000003215,,
SAMEA2466887,SR (megahit),MGYG000003409,,
SAMEA2466887,SR (megahit),MGYG000003481,1406.0,345.0
SAMEA2466887,SR (megahit),MGYG000003656,,
SAMEA2466887,SR (megahit),MGYG000003681,,
SAMEA2466887,SR (megahit),MGYG000003686,,
SAMEA2466887,SR (megahit),MGYG000003694,18818.0,53.0
SAMEA2466887,SR (megahit),MGYG000003695,,
SAMEA2466887,SR (megahit),MGYG000003702,11585.0,93.0
SAMEA2466887,SR (megahit),MGYG000003891,13299.0,65.0
SAMEA2466887,SR (megahit),MGYG000003899,,
SAMEA2466887,SR (megahit),MGYG000003925,,
SAMEA2466887,SR (megahit),MGYG000003937,,
SAMEA2466887,SR (megahit),MGYG000003942,40357.0,14.0
SAMEA2466887,SR (megahit),MGYG000003949,54624.0,16.0
SAMEA2466887,SR (megahit),MGYG000003963,1554.0,504.0
SAMEA2466887,SR (megahit),MGYG000003966,,
SAMEA2466887,SR (megahit),MGYG000004000,75721.0,6.0
SAMEA2466887,SR (megahit),MGYG000004014,34576.0,10.0
SAMEA2466887,SR (megahit),MGYG000004016,,
SAMEA2466887,SR (megahit),MGYG000004019,74228.0,15.0
SAMEA2466887,SR (megahit),MGYG000004022,,
SAMEA2466887,SR (megahit),MGYG000004025,,
SAMEA2466887,SR (megahit),MGYG000004047,1082.0,445.0
SAMEA2466887,SR (megahit),MGYG000004052,,
SAMEA2466887,SR (megahit),MGYG000004059,,
SAMEA2466887,SR (megahit),MGYG000004088,,
SAMEA2466887,SR (megahit),MGYG000004111,,
SAMEA2466887,SR (megahit),MGYG000004113,,
SAMEA2466887,SR (megahit),MGYG000004114,55328.0,17.0
SAMEA2466887,SR (megahit),MGYG000004117,88585.0,6.0
SAMEA2466887,SR (megahit),MGYG000004118,,
SAMEA2466887,SR (megahit),MGYG000004137,,
SAMEA2466887,SR (megahit),MGYG000004155,41431.0,11.0
SAMEA2466887,SR (megahit),MGYG000004158,113133.0,5.0
SAMEA2466887,SR (megahit),MGYG000004160,5133.0,135.0
SAMEA2466887,SR (megahit),MGYG000004165,,
SAMEA2466887,SR (megahit),MGYG000004171,,
SAMEA2466887,SR (megahit),MGYG000004191,27761.0,15.0
SAMEA2466887,SR (megahit),MGYG000004194,,
SAMEA2466887,SR (megahit),MGYG000004196,,
SAMEA2466887,SR (megahit),MGYG000004226,,
SAMEA2466887,SR (megahit),MGYG000004232,,
SAMEA2466887,SR (megahit),MGYG000004237,,
SAMEA2466887,SR (megahit),MGYG000004245,29770.0,20.0
SAMEA2466887,SR (megahit),MGYG000004249,9398.0,45.0
SAMEA2466887,SR (megahit),MGYG000004250,,
SAMEA2466887,SR (megahit),MGYG000004254,64691.0,7.0
SAMEA2466887,SR (megahit),MGYG000004256,7183.0,100.0
SAMEA2466887,SR (megahit),MGYG000004279,,
SAMEA2466887,SR (megahit),MGYG000004308,2341.0,267.0
SAMEA2466887,SR (megahit),MGYG000004317,64278.0,12.0
SAMEA2466887,SR (megahit),MGYG000004343,,
SAMEA2466887,SR (megahit),MGYG000004345,1295.0,416.0
SAMEA2466887,SR (megahit),MGYG000004347,7493.0,67.0
SAMEA2466887,SR (megahit),MGYG000004352,150710.0,3.0
SAMEA2466887,SR (megahit),MGYG000004376,,
SAMEA2466887,SR (megahit),MGYG000004401,37168.0,9.0
SAMEA2466887,SR (megahit),MGYG000004431,2480.0,427.0
SAMEA2466887,SR (megahit),MGYG000004447,75511.0,6.0
SAMEA2466887,SR (megahit),MGYG000004451,133293.0,4.0
SAMEA2466887,SR (megahit),MGYG000004463,5204.0,154.0
SAMEA2466887,SR (megahit),MGYG000004488,,
SAMEA2466887,SR (megahit),MGYG000004507,,
SAMEA2466887,SR (megahit),MGYG000004544,,
SAMEA2466887,SR (megahit),MGYG000004581,,
SAMEA2466887,SR (megahit),MGYG000004593,1027.0,735.0
SAMEA2466887,SR (megahit),MGYG000004600,52131.0,10.0
SAMEA2466887,SR (megahit),MGYG000004631,,
SAMEA2466887,SR (megahit),MGYG000004644,,
SAMEA2466887,SR (megahit),MGYG000004698,23006.0,43.0
SAMEA2466887,SR (megahit),MGYG000004733,,
SAMEA2466887,SR (megahit),MGYG000004740,,
SAMEA2466887,SR (megahit),MGYG000004769,1817.0,406.0
SAMEA2466887,SR (megahit),MGYG000004778,,
SAMEA2466887,SR (megahit),MGYG000004789,,
SAMEA2466887,SR (megahit),MGYG000004811,,
SAMEA2466887,SR (megahit),MGYG000004873,,
SAMEA2466887,SR (megahit),MGYG000004897,,
SAMEA2466887,SR (megahit),MGYG000006745,,
SAMEA2466887,SR (megahit),MGYG000055572,,
SAMEA2466887,SR (megahit),MGYG000066600,,
SAMEA2466887,SR (megahit),MGYG000074969,,
SAMEA2466887,SR (megahit),MGYG000145940,,
SAMEA2466887,SR (megahit),MGYG000147988,,
SAMEA2466887,SR (megahit),MGYG000177238,,
SAMEA2466887,SR (megahit),MGYG000262994,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000002,32511.0,43.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000003,23997.0,42.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000022,12371.0,64.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000032,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000033,48145.0,19.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000038,38789.0,24.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000041,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000045,74107.0,11.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000059,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000060,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000062,1162.0,436.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000071,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000074,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000076,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000077,82780.0,15.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000078,297397.0,4.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000084,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000087,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000092,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000099,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000131,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000133,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000136,1059.0,565.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000141,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000142,65220.0,18.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000148,4330.0,130.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000154,284948.0,4.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000159,7342.0,91.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000162,2563.0,182.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000171,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000172,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000177,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000185,5885.0,119.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000187,41342.0,19.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000189,382179.0,3.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000193,54028.0,26.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000196,13008.0,147.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000204,36309.0,17.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000205,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000206,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000208,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000209,35533.0,31.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000212,35897.0,27.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000217,71516.0,16.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000233,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000242,1879.0,386.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000250,55167.0,21.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000251,32507.0,34.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000252,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000258,1368760.0,1.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000263,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000265,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000271,29962.0,40.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000278,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000339,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000344,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000362,18531.0,51.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000365,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000367,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000369,12992.0,42.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000370,7306.0,87.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000377,2316.0,141.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000378,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000404,1546.0,183.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000409,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000417,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000436,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000444,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000484,179014.0,5.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000530,41953.0,17.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000561,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000562,25950.0,38.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000654,28351.0,16.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000723,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000730,1171.0,178.0
SAMEA2466913,Hybrid (hybridspades),MGYG000000743,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000820,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000839,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000910,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000933,,
SAMEA2466913,Hybrid (hybridspades),MGYG000000969,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001007,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001021,9011.0,54.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001057,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001089,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001141,53975.0,15.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001157,5819.0,131.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001191,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001218,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001244,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001246,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001292,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001302.1,121733.0,7.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001304,4196.0,116.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001310,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001314,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001315,30216.0,28.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001319,250876.0,4.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001337,147021.0,11.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001338,137728.0,9.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001345,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001346,723093.0,3.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001359,,
SAMEA2466913,Hybrid (hybridspades),MGYG000001361,214631.0,6.0
SAMEA2466913,Hybrid (hybridspades),MGYG000001378,122716.0,16.0
